Order_ID,Product_ID,User_ID,Order_Date,Product_Category,Product_Price,Order_Quantity,Discount_Applied,Shipping_Method,Payment_Method,User_Age,User_Gender,User_Location,Return_Status,Return_Reason,Days_to_Return,Order_Value,Return_Cost,Profit_Loss,CO2_Emissions,Packaging_Waste,CO2_Saved,Waste_Avoided,REVENUE,DISCOUNT_AMT,Final revenue,MONTH,year,age grp
ORD04373,PROD0163,USER1914,23-06-2025,Books,473.54,1,26.32,Standard,Debit Card,54,Female,Gwalior,Not Returned,No Return,0,348.9,0,348.9,1,0.2,1,0.2,473.54,124.64,348.9,June,2025,45+
ORD04374,PROD0121,USER0871,05-12-2023,Books,1597.91,2,28.17,Next-Day,COD,44,Male,Raipur,Returned,Wrong Item,7,2295.6,200,2095.56,2,0.4,0,0,3195.82,900.26,2295.56,December,2023,35-44
ORD04375,PROD0303,USER1690,19-12-2024,Clothing,470.32,4,30.41,Next-Day,Wallet,43,Male,Bilaspur,Not Returned,No Return,0,1309.2,0,1309.18,2,0.8,2,0.8,1881.28,572.1,1309.18,December,2024,35-44
ORD04376,PROD0334,USER0314,14-02-2024,Toys,996.8,4,17.45,Next-Day,COD,33,Male,Bhubaneswar,Not Returned,No Return,0,3291.4,0,3291.43,2,0.8,2,0.8,3987.2,695.77,3291.43,February,2024,25-34
ORD04377,PROD0161,USER0633,10-01-2024,Toys,1686.47,1,16.8,Next-Day,Debit Card,61,Male,Cuttack,Not Returned,No Return,0,1403.1,0,1403.14,2,0.2,2,0.2,1686.47,283.33,1403.14,January,2024,45+
ORD04378,PROD0323,USER1341,15-10-2023,Clothing,1021.82,3,30.91,Next-Day,Credit Card,22,Male,Rourkela,Returned,Size Issue,48,2117.9,200,1917.93,2,0.6,0,0,3065.46,947.53,2117.93,October,2023,18-24
ORD04379,PROD0306,USER1136,05-03-2023,Clothing,1553.33,3,45.42,Next-Day,COD,62,Female,Ranchi,Returned,Wrong Item,39,2543.4,200,2343.42,2,0.6,0,0,4659.99,2116.57,2543.42,March,2023,45+
ORD04380,PROD0271,USER1369,25-06-2022,Clothing,442.75,3,42.67,Express,COD,28,Male,Jamshedpur,Not Returned,No Return,0,761.5,0,761.49,1.5,0.6,1.5,0.6,1328.25,566.76,761.49,June,2022,25-34
ORD04381,PROD0355,USER1393,24-06-2023,Electronics,451.96,5,22.74,Express,Credit Card,20,Male,Dhanbad,Not Returned,No Return,0,1745.9,0,1745.92,1.5,1,1.5,1,2259.8,513.88,1745.92,June,2023,18-24
ORD04382,PROD0199,USER1119,05-07-2022,Books,1928.67,1,42.61,Express,Credit Card,35,Female,Patna,Not Returned,No Return,0,1106.9,0,1106.86,1.5,0.2,1.5,0.2,1928.67,821.81,1106.86,July,2022,35-44
ORD04383,PROD0317,USER0639,04-09-2023,Electronics,328.48,3,28.48,Standard,Wallet,54,Male,Muzaffarpur,Not Returned,No Return,0,704.8,0,704.79,1,0.6,1,0.6,985.44,280.65,704.79,September,2023,45+
ORD04384,PROD0176,USER1905,06-01-2023,Clothing,313.64,2,16.61,Next-Day,Credit Card,56,Male,Gaya,Returned,Size Issue,60,523.1,200,323.09,2,0.4,0,0,627.28,104.19,523.09,January,2023,45+
ORD04385,PROD0009,USER0901,08-11-2023,Clothing,1078.2,5,9.24,Express,Credit Card,47,Male,Chandigarh,Returned,Changed Mind,42,4892.9,200,4692.87,1.5,1,0,0,5391,498.13,4892.87,November,2023,45+
ORD04386,PROD0366,USER1261,04-01-2024,Books,1795.45,5,23.04,Express,Wallet,34,Male,Ludhiana,Not Returned,No Return,0,6908.9,0,6908.89,1.5,1,1.5,1,8977.25,2068.36,6908.89,January,2024,25-34
ORD04387,PROD0109,USER1332,08-12-2023,Clothing,1725.27,1,41.54,Express,Credit Card,52,Male,Amritsar,Not Returned,No Return,0,1008.6,0,1008.59,1.5,0.2,1.5,0.2,1725.27,716.68,1008.59,December,2023,45+
ORD04388,PROD0362,USER0733,27-12-2023,Electronics,500.1,1,35.62,Next-Day,Wallet,25,Male,Jalandhar,Not Returned,No Return,0,322,0,321.96,2,0.2,2,0.2,500.1,178.14,321.96,December,2023,25-34
ORD04389,PROD0306,USER0113,28-03-2023,Toys,313.62,3,48.78,Express,Credit Card,34,Male,Kochi,Not Returned,No Return,0,481.9,0,481.91,1.5,0.6,1.5,0.6,940.86,458.95,481.91,March,2023,25-34
ORD04390,PROD0229,USER1225,16-05-2022,Clothing,1758.59,2,20.74,Standard,COD,47,Male,Thiruvananthapuram,Not Returned,No Return,0,2787.7,0,2787.72,1,0.4,1,0.4,3517.18,729.46,2787.72,May,2022,45+
ORD04391,PROD0289,USER1826,10-09-2024,Electronics,1276.76,4,31.44,Standard,Debit Card,19,Male,Kozhikode,Not Returned,No Return,0,3501.4,0,3501.39,1,0.8,1,0.8,5107.04,1605.65,3501.39,September,2024,18-24
ORD04392,PROD0346,USER0404,06-01-2024,Clothing,1288.23,4,46.96,Express,COD,35,Female,Thrissur,Returned,Size Issue,8,2733.1,200,2533.11,1.5,0.8,0,0,5152.92,2419.81,2733.11,January,2024,35-44
ORD04393,PROD0136,USER1743,09-05-2022,Electronics,1880.9,2,31.05,Express,Credit Card,40,Female,Guwahati,Returned,Defective,39,2593.8,200,2393.76,1.5,0.4,0,0,3761.8,1168.04,2593.76,May,2022,35-44
ORD04394,PROD0289,USER1636,29-07-2024,Electronics,1041.69,2,44.34,Next-Day,COD,59,Female,Shillong,Not Returned,No Return,0,1159.6,0,1159.61,2,0.4,2,0.4,2083.38,923.77,1159.61,July,2024,45+
ORD04395,PROD0272,USER0580,28-02-2024,Clothing,1570.03,3,49.46,Express,COD,32,Male,Imphal,Returned,Size Issue,53,2380.5,200,2180.48,1.5,0.6,0,0,4710.09,2329.61,2380.48,February,2024,25-34
ORD04396,PROD0429,USER0819,27-11-2023,Electronics,1255.24,5,36.45,Express,COD,40,Male,Aizawl,Not Returned,No Return,0,3988.5,0,3988.53,1.5,1,1.5,1,6276.2,2287.67,3988.53,November,2023,35-44
ORD04397,PROD0048,USER0689,07-01-2023,Electronics,1931.33,5,11.84,Next-Day,COD,56,Female,Itanagar,Not Returned,No Return,0,8513.3,0,8513.3,2,1,2,1,9656.65,1143.35,8513.3,January,2023,45+
ORD04398,PROD0053,USER0302,11-03-2025,Clothing,239,2,17.68,Express,Wallet,34,Male,Panaji,Not Returned,No Return,0,393.5,0,393.49,1.5,0.4,1.5,0.4,478,84.51,393.49,March,2025,25-34
ORD04399,PROD0329,USER1363,06-11-2024,Clothing,1270.36,2,26.87,Next-Day,COD,49,Male,Dehradun,Not Returned,No Return,0,1858,0,1858.03,2,0.4,2,0.4,2540.72,682.69,1858.03,November,2024,45+
ORD04400,PROD0384,USER1678,12-10-2022,Clothing,750.29,5,30.7,Next-Day,Credit Card,40,Male,Shimla,Returned,Size Issue,57,2599.8,200,2399.75,2,1,0,0,3751.45,1151.7,2599.75,October,2022,35-44
ORD04401,PROD0269,USER0347,04-07-2022,Toys,1466.87,5,8.5,Standard,Wallet,27,Male,Jammu,Not Returned,No Return,0,6710.9,0,6710.93,1,1,1,1,7334.35,623.42,6710.93,July,2022,25-34
ORD04402,PROD0194,USER1490,23-04-2024,Books,1391.8,5,15.08,Next-Day,COD,53,Female,Srinagar,Returned,Defective,53,5909.6,200,5709.58,2,1,0,0,6959,1049.42,5909.58,April,2024,45+
ORD04403,PROD0185,USER1066,13-02-2022,Home Appliances,658.02,4,1.84,Standard,Debit Card,48,Male,Mumbai,Not Returned,No Return,0,2583.6,0,2583.65,1,0.8,1,0.8,2632.08,48.43,2583.65,February,2022,45+
ORD04404,PROD0477,USER0212,09-07-2023,Electronics,1999.8,5,1.72,Express,COD,64,Male,Pune,Not Returned,No Return,0,9827,0,9827.02,1.5,1,1.5,1,9999,171.98,9827.02,July,2023,45+
ORD04405,PROD0141,USER0437,02-01-2022,Clothing,723.52,2,43.2,Express,Wallet,60,Male,Nagpur,Not Returned,No Return,0,821.9,0,821.92,1.5,0.4,1.5,0.4,1447.04,625.12,821.92,January,2022,45+
ORD04406,PROD0450,USER1167,20-07-2023,Clothing,777.21,2,21.83,Next-Day,COD,58,Female,Nashik,Not Returned,No Return,0,1215.1,0,1215.09,2,0.4,2,0.4,1554.42,339.33,1215.09,July,2023,45+
ORD04407,PROD0311,USER0895,11-11-2024,Electronics,110.35,1,43.84,Express,Wallet,28,Female,Aurangabad,Not Returned,No Return,0,62,0,61.97,1.5,0.2,1.5,0.2,110.35,48.38,61.97,November,2024,25-34
ORD04408,PROD0246,USER1402,22-12-2024,Books,1591.7,4,12.59,Standard,Debit Card,54,Female,Thane,Returned,Defective,7,5565.2,200,5365.22,1,0.8,0,0,6366.8,801.58,5565.22,December,2024,45+
ORD04409,PROD0216,USER1267,01-01-2025,Clothing,1807.74,3,0.18,Standard,COD,29,Female,Delhi,Returned,Changed Mind,25,5413.5,200,5213.46,1,0.6,0,0,5423.22,9.76,5413.46,January,2025,25-34
ORD04410,PROD0130,USER0834,05-12-2024,Books,752.38,3,19.28,Standard,Debit Card,31,Female,Noida,Not Returned,No Return,0,1822,0,1821.96,1,0.6,1,0.6,2257.14,435.18,1821.96,December,2024,25-34
ORD04411,PROD0316,USER1487,06-07-2022,Electronics,434.08,1,16.95,Express,COD,27,Female,Gurugram,Not Returned,No Return,0,360.5,0,360.5,1.5,0.2,1.5,0.2,434.08,73.58,360.5,July,2022,25-34
ORD04412,PROD0087,USER1138,30-03-2024,Toys,1272.57,5,2.46,Standard,Wallet,35,Female,Faridabad,Returned,Changed Mind,46,6206.3,200,6006.32,1,1,0,0,6362.85,156.53,6206.32,March,2024,35-44
ORD04413,PROD0449,USER1280,13-04-2024,Clothing,759.92,4,26.89,Standard,Credit Card,58,Female,Ghaziabad,Returned,Wrong Item,29,2222.3,200,2022.31,1,0.8,0,0,3039.68,817.37,2222.31,April,2024,45+
ORD04414,PROD0199,USER1742,18-05-2022,Toys,646.16,2,39.17,Standard,Credit Card,30,Male,Bengaluru,Not Returned,No Return,0,786.1,0,786.12,1,0.4,1,0.4,1292.32,506.2,786.12,May,2022,25-34
ORD04415,PROD0228,USER0161,04-12-2024,Clothing,1370.59,5,16.49,Standard,Debit Card,29,Male,Mysuru,Not Returned,No Return,0,5722.9,0,5722.9,1,1,1,1,6852.95,1130.05,5722.9,December,2024,25-34
ORD04416,PROD0162,USER0384,16-07-2025,Clothing,1372.81,2,16.55,Express,COD,52,Female,Hubli,Not Returned,No Return,0,2291.2,0,2291.22,1.5,0.4,1.5,0.4,2745.62,454.4,2291.22,July,2025,45+
ORD04417,PROD0095,USER1455,24-06-2022,Books,1461.71,4,25.25,Express,Credit Card,54,Female,Mangaluru,Returned,Changed Mind,53,4370.5,200,4170.51,1.5,0.8,0,0,5846.84,1476.33,4370.51,June,2022,45+
ORD04418,PROD0298,USER0982,18-12-2022,Electronics,561.56,1,24.51,Express,COD,24,Male,Belagavi,Not Returned,No Return,0,423.9,0,423.92,1.5,0.2,1.5,0.2,561.56,137.64,423.92,December,2022,18-24
ORD04419,PROD0105,USER1687,25-02-2024,Electronics,549.69,2,8.58,Standard,Wallet,62,Male,Chennai,Not Returned,No Return,0,1005.1,0,1005.05,1,0.4,1,0.4,1099.38,94.33,1005.05,February,2024,45+
ORD04420,PROD0393,USER0679,03-11-2022,Toys,452.3,5,20.39,Next-Day,Wallet,50,Male,Coimbatore,Not Returned,No Return,0,1800.4,0,1800.38,2,1,2,1,2261.5,461.12,1800.38,November,2022,45+
ORD04421,PROD0450,USER0142,05-04-2023,Clothing,567.41,4,33.74,Express,Debit Card,61,Male,Madurai,Not Returned,No Return,0,1503.9,0,1503.86,1.5,0.8,1.5,0.8,2269.64,765.78,1503.86,April,2023,45+
ORD04422,PROD0225,USER0183,10-04-2024,Books,1358.22,3,24.85,Next-Day,Credit Card,40,Female,Salem,Not Returned,No Return,0,3062.1,0,3062.11,2,0.6,2,0.6,4074.66,1012.55,3062.11,April,2024,35-44
ORD04423,PROD0419,USER0832,29-12-2024,Clothing,377.16,1,23.86,Standard,Debit Card,19,Male,Tiruchirappalli,Not Returned,No Return,0,287.2,0,287.17,1,0.2,1,0.2,377.16,89.99,287.17,December,2024,18-24
ORD04424,PROD0208,USER0441,01-08-2025,Books,900.47,4,1.28,Express,COD,59,Female,Hyderabad,Not Returned,No Return,0,3555.8,0,3555.78,1.5,0.8,1.5,0.8,3601.88,46.1,3555.78,August,2025,45+
ORD04425,PROD0108,USER0222,27-03-2024,Electronics,818.34,1,48.66,Express,Wallet,57,Male,Warangal,Returned,Defective,36,420.1,200,220.14,1.5,0.2,0,0,818.34,398.2,420.14,March,2024,45+
ORD04426,PROD0214,USER1160,21-02-2024,Clothing,1847.1,2,26.41,Standard,Credit Card,34,Female,Karimnagar,Returned,Defective,42,2718.6,200,2518.56,1,0.4,0,0,3694.2,975.64,2718.56,February,2024,25-34
ORD04427,PROD0314,USER1561,09-03-2022,Electronics,1198.37,3,18.1,Standard,Credit Card,47,Female,Nizamabad,Not Returned,No Return,0,2944.4,0,2944.4,1,0.6,1,0.6,3595.11,650.71,2944.4,March,2022,45+
ORD04428,PROD0089,USER1529,24-01-2023,Clothing,1620.37,5,41.76,Express,COD,35,Male,Vijayawada,Not Returned,No Return,0,4718.5,0,4718.52,1.5,1,1.5,1,8101.85,3383.33,4718.52,January,2023,35-44
ORD04429,PROD0300,USER0815,28-09-2024,Clothing,1258.38,4,17.74,Express,Wallet,27,Female,Visakhapatnam,Returned,Changed Mind,26,4140.6,200,3940.57,1.5,0.8,0,0,5033.52,892.95,4140.57,September,2024,25-34
ORD04430,PROD0112,USER0542,25-05-2024,Home Appliances,1047.81,4,1.53,Express,Credit Card,38,Male,Guntur,Not Returned,No Return,0,4127.1,0,4127.11,1.5,0.8,1.5,0.8,4191.24,64.13,4127.11,May,2024,35-44
ORD04431,PROD0202,USER1209,22-03-2023,Clothing,550.69,3,46.77,Standard,Wallet,61,Male,Tirupati,Returned,Size Issue,11,879.4,200,679.4,1,0.6,0,0,1652.07,772.67,879.4,March,2023,45+
ORD04432,PROD0345,USER0369,22-12-2023,Books,181.73,1,31.47,Next-Day,Credit Card,43,Male,Kakinada,Not Returned,No Return,0,124.5,0,124.54,2,0.2,2,0.2,181.73,57.19,124.54,December,2023,35-44
ORD04433,PROD0255,USER0896,02-09-2023,Clothing,1468.16,4,3.99,Next-Day,Credit Card,64,Female,Kolkata,Not Returned,No Return,0,5638.3,0,5638.32,2,0.8,2,0.8,5872.64,234.32,5638.32,September,2023,45+
ORD04434,PROD0004,USER1579,22-02-2023,Electronics,383.27,4,25.01,Next-Day,Credit Card,29,Male,Howrah,Returned,Changed Mind,40,1149.7,200,949.66,2,0.8,0,0,1533.08,383.42,1149.66,February,2023,25-34
ORD04435,PROD0451,USER1667,22-05-2023,Electronics,406.72,4,20.44,Standard,Credit Card,43,Female,Siliguri,Returned,Defective,9,1294.3,200,1094.35,1,0.8,0,0,1626.88,332.53,1294.35,May,2023,35-44
ORD04436,PROD0467,USER1015,05-02-2025,Clothing,860,5,7.7,Standard,Credit Card,42,Female,Durgapur,Returned,Changed Mind,11,3968.9,200,3768.9,1,1,0,0,4300,331.1,3968.9,February,2025,35-44
ORD04437,PROD0214,USER0313,02-05-2025,Clothing,266.73,5,27.06,Next-Day,Debit Card,55,Male,Asansol,Not Returned,No Return,0,972.8,0,972.76,2,1,2,1,1333.65,360.89,972.76,May,2025,45+
ORD04438,PROD0408,USER1113,25-03-2022,Toys,1440.81,3,34.38,Express,COD,44,Female,Ahmedabad,Not Returned,No Return,0,2836.4,0,2836.38,1.5,0.6,1.5,0.6,4322.43,1486.05,2836.38,March,2022,35-44
ORD04439,PROD0025,USER0939,19-07-2023,Clothing,465.62,2,44.09,Express,COD,48,Male,Surat,Returned,Defective,52,520.7,200,320.66,1.5,0.4,0,0,931.24,410.58,520.66,July,2023,45+
ORD04440,PROD0132,USER0186,28-10-2022,Clothing,409.34,2,15.69,Next-Day,Credit Card,37,Female,Vadodara,Not Returned,No Return,0,690.2,0,690.23,2,0.4,2,0.4,818.68,128.45,690.23,October,2022,35-44
ORD04441,PROD0092,USER0772,06-01-2022,Clothing,1571.67,4,46.42,Standard,Credit Card,60,Male,Rajkot,Returned,Wrong Item,55,3368.4,200,3168.4,1,0.8,0,0,6286.68,2918.28,3368.4,January,2022,45+
ORD04442,PROD0058,USER0858,16-09-2024,Electronics,1946.93,1,43.21,Next-Day,COD,24,Male,Bhavnagar,Not Returned,No Return,0,1105.7,0,1105.66,2,0.2,2,0.2,1946.93,841.27,1105.66,September,2024,18-24
ORD04443,PROD0163,USER0998,10-07-2022,Toys,564.67,3,40.15,Express,Debit Card,26,Male,Jaipur,Not Returned,No Return,0,1013.9,0,1013.86,1.5,0.6,1.5,0.6,1694.01,680.15,1013.86,July,2022,25-34
ORD04444,PROD0415,USER1057,14-03-2022,Books,267.56,4,27.84,Express,Credit Card,39,Male,Jodhpur,Returned,Defective,15,772.3,200,572.29,1.5,0.8,0,0,1070.24,297.95,772.29,March,2022,35-44
ORD04445,PROD0429,USER0277,23-12-2024,Electronics,629.87,2,35.55,Next-Day,Wallet,18,Female,Udaipur,Not Returned,No Return,0,811.9,0,811.9,2,0.4,2,0.4,1259.74,447.84,811.9,December,2024,18-24
ORD04446,PROD0146,USER1530,08-03-2025,Clothing,1765.68,1,21.9,Next-Day,Credit Card,36,Male,Kota,Returned,Wrong Item,16,1379,200,1179,2,0.2,0,0,1765.68,386.68,1379,March,2025,35-44
ORD04447,PROD0102,USER1605,20-07-2022,Home Appliances,704.37,4,41.13,Next-Day,Debit Card,44,Male,Ajmer,Not Returned,No Return,0,1658.7,0,1658.65,2,0.8,2,0.8,2817.48,1158.83,1658.65,July,2022,35-44
ORD04448,PROD0267,USER1769,18-03-2022,Toys,971.54,1,39.76,Express,Credit Card,40,Female,Lucknow,Not Returned,No Return,0,585.3,0,585.26,1.5,0.2,1.5,0.2,971.54,386.28,585.26,March,2022,35-44
ORD04449,PROD0335,USER1919,22-08-2023,Toys,1336.6,5,8.74,Next-Day,Debit Card,48,Female,Kanpur,Returned,Wrong Item,45,6098.9,200,5898.91,2,1,0,0,6683,584.09,6098.91,August,2023,45+
ORD04450,PROD0126,USER0523,06-02-2025,Clothing,1241.41,2,12.31,Next-Day,Debit Card,35,Female,Agra,Not Returned,No Return,0,2177.2,0,2177.18,2,0.4,2,0.4,2482.82,305.64,2177.18,February,2025,35-44
ORD04451,PROD0143,USER0083,21-12-2023,Clothing,1353.62,5,22.83,Express,Credit Card,34,Female,Varanasi,Not Returned,No Return,0,5222.9,0,5222.94,1.5,1,1.5,1,6768.1,1545.16,5222.94,December,2023,25-34
ORD04452,PROD0317,USER0015,17-06-2024,Clothing,1304.72,4,25.78,Standard,Debit Card,18,Female,Prayagraj,Not Returned,No Return,0,3873.5,0,3873.45,1,0.8,1,0.8,5218.88,1345.43,3873.45,June,2024,18-24
ORD04453,PROD0272,USER0509,18-03-2023,Home Appliances,1280.76,4,43.43,Express,Debit Card,33,Female,Indore,Not Returned,No Return,0,2898.1,0,2898.1,1.5,0.8,1.5,0.8,5123.04,2224.94,2898.1,March,2023,25-34
ORD04454,PROD0409,USER0242,06-07-2025,Home Appliances,272.54,1,15.37,Next-Day,Credit Card,65,Male,Bhopal,Returned,Defective,40,230.7,200,30.65,2,0.2,0,0,272.54,41.89,230.65,July,2025,45+
ORD04455,PROD0345,USER0995,16-07-2022,Home Appliances,533.1,3,17.27,Standard,Debit Card,48,Male,Jabalpur,Returned,Changed Mind,26,1323.1,200,1123.1,1,0.6,0,0,1599.3,276.2,1323.1,July,2022,45+
ORD04456,PROD0145,USER1954,03-07-2022,Clothing,298.17,2,21.51,Standard,Credit Card,62,Male,Gwalior,Returned,Size Issue,13,468.1,200,268.07,1,0.4,0,0,596.34,128.27,468.07,July,2022,45+
ORD04457,PROD0309,USER1111,11-11-2022,Electronics,691.21,1,42.67,Express,Credit Card,46,Female,Raipur,Not Returned,No Return,0,396.3,0,396.27,1.5,0.2,1.5,0.2,691.21,294.94,396.27,November,2022,45+
ORD04458,PROD0056,USER1933,18-07-2022,Books,1561.47,2,33.11,Next-Day,COD,55,Male,Bilaspur,Not Returned,No Return,0,2088.9,0,2088.93,2,0.4,2,0.4,3122.94,1034.01,2088.93,July,2022,45+
ORD04459,PROD0231,USER0114,12-06-2023,Books,745.6,2,9.24,Standard,Wallet,34,Female,Bhubaneswar,Not Returned,No Return,0,1353.4,0,1353.41,1,0.4,1,0.4,1491.2,137.79,1353.41,June,2023,25-34
ORD04460,PROD0183,USER1403,24-07-2022,Books,1349.7,4,48.69,Express,COD,38,Male,Cuttack,Returned,Wrong Item,30,2770.1,200,2570.12,1.5,0.8,0,0,5398.8,2628.68,2770.12,July,2022,35-44
ORD04461,PROD0157,USER0007,27-02-2025,Clothing,1507.9,5,36.84,Standard,Credit Card,30,Male,Rourkela,Returned,Size Issue,38,4761.9,200,4561.95,1,1,0,0,7539.5,2777.55,4761.95,February,2025,25-34
ORD04462,PROD0065,USER1355,07-08-2023,Books,677.87,2,34.63,Express,Credit Card,20,Female,Ranchi,Returned,Defective,48,886.2,200,686.25,1.5,0.4,0,0,1355.74,469.49,886.25,August,2023,18-24
ORD04463,PROD0361,USER1788,14-11-2022,Toys,117.68,2,35.26,Next-Day,Credit Card,37,Male,Jamshedpur,Not Returned,No Return,0,152.4,0,152.37,2,0.4,2,0.4,235.36,82.99,152.37,November,2022,35-44
ORD04464,PROD0106,USER1439,05-04-2022,Clothing,1288.83,3,9.89,Express,Wallet,19,Male,Dhanbad,Not Returned,No Return,0,3484.1,0,3484.09,1.5,0.6,1.5,0.6,3866.49,382.4,3484.09,April,2022,18-24
ORD04465,PROD0055,USER0994,27-06-2025,Electronics,254.72,2,44.94,Express,Wallet,47,Male,Patna,Not Returned,No Return,0,280.5,0,280.5,1.5,0.4,1.5,0.4,509.44,228.94,280.5,June,2025,45+
ORD04466,PROD0025,USER0329,23-11-2024,Books,712.83,4,35.15,Express,COD,26,Female,Muzaffarpur,Not Returned,No Return,0,1849.1,0,1849.08,1.5,0.8,1.5,0.8,2851.32,1002.24,1849.08,November,2024,25-34
ORD04467,PROD0013,USER1275,25-02-2023,Electronics,1172.66,3,17.56,Next-Day,Debit Card,58,Male,Gaya,Returned,Size Issue,45,2900.2,200,2700.22,2,0.6,0,0,3517.98,617.76,2900.22,February,2023,45+
ORD04468,PROD0386,USER0102,11-07-2022,Electronics,1310.9,4,43.9,Express,Credit Card,62,Male,Chandigarh,Not Returned,No Return,0,2941.7,0,2941.66,1.5,0.8,1.5,0.8,5243.6,2301.94,2941.66,July,2022,45+
ORD04469,PROD0183,USER1030,27-08-2023,Books,791.66,1,29.31,Express,Wallet,64,Male,Ludhiana,Not Returned,No Return,0,559.6,0,559.62,1.5,0.2,1.5,0.2,791.66,232.04,559.62,August,2023,45+
ORD04470,PROD0464,USER1492,12-04-2023,Clothing,173.64,1,32.9,Standard,Credit Card,21,Male,Amritsar,Not Returned,No Return,0,116.5,0,116.51,1,0.2,1,0.2,173.64,57.13,116.51,April,2023,18-24
ORD04471,PROD0413,USER1941,25-08-2025,Electronics,1437.64,2,21.67,Next-Day,Wallet,22,Male,Jalandhar,Returned,Defective,16,2252.2,200,2052.21,2,0.4,0,0,2875.28,623.07,2252.21,August,2025,18-24
ORD04472,PROD0020,USER0786,28-11-2022,Toys,750.4,5,17.8,Next-Day,Wallet,60,Male,Kochi,Not Returned,No Return,0,3084.1,0,3084.14,2,1,2,1,3752,667.86,3084.14,November,2022,45+
ORD04473,PROD0382,USER1577,03-04-2025,Books,1608.22,3,31.46,Express,Debit Card,54,Male,Thiruvananthapuram,Not Returned,No Return,0,3306.8,0,3306.82,1.5,0.6,1.5,0.6,4824.66,1517.84,3306.82,April,2025,45+
ORD04474,PROD0207,USER0817,17-11-2022,Clothing,1263.87,5,14.93,Next-Day,Credit Card,36,Male,Kozhikode,Returned,Changed Mind,47,5375.9,200,5175.87,2,1,0,0,6319.35,943.48,5375.87,November,2022,35-44
ORD04475,PROD0349,USER0331,24-04-2022,Clothing,1104.7,4,40.06,Next-Day,Wallet,50,Female,Thrissur,Not Returned,No Return,0,2648.6,0,2648.63,2,0.8,2,0.8,4418.8,1770.17,2648.63,April,2022,45+
ORD04476,PROD0181,USER0248,23-08-2024,Electronics,934.87,4,34.32,Standard,Wallet,30,Female,Guwahati,Returned,Defective,16,2456.1,200,2256.09,1,0.8,0,0,3739.48,1283.39,2456.09,August,2024,25-34
ORD04477,PROD0221,USER1831,21-01-2025,Clothing,911.86,5,33.58,Express,Debit Card,21,Female,Shillong,Returned,Changed Mind,42,3028.3,200,2828.29,1.5,1,0,0,4559.3,1531.01,3028.29,January,2025,18-24
ORD04478,PROD0154,USER0155,21-12-2023,Clothing,122.02,4,15.46,Next-Day,Credit Card,57,Male,Imphal,Not Returned,No Return,0,412.6,0,412.62,2,0.8,2,0.8,488.08,75.46,412.62,December,2023,45+
ORD04479,PROD0188,USER0923,18-12-2023,Electronics,1301.03,1,39.67,Next-Day,Wallet,22,Female,Aizawl,Not Returned,No Return,0,784.9,0,784.91,2,0.2,2,0.2,1301.03,516.12,784.91,December,2023,18-24
ORD04480,PROD0373,USER1520,26-03-2023,Clothing,1852.25,5,17.94,Next-Day,Credit Card,27,Male,Itanagar,Returned,Defective,10,7599.8,200,7399.78,2,1,0,0,9261.25,1661.47,7599.78,March,2023,25-34
ORD04481,PROD0185,USER0264,29-04-2025,Home Appliances,1023.19,3,0.15,Express,COD,34,Male,Panaji,Not Returned,No Return,0,3065,0,3064.97,1.5,0.6,1.5,0.6,3069.57,4.6,3064.97,April,2025,25-34
ORD04482,PROD0486,USER1781,30-07-2025,Electronics,199.47,4,36.32,Express,Debit Card,63,Male,Dehradun,Not Returned,No Return,0,508.1,0,508.09,1.5,0.8,1.5,0.8,797.88,289.79,508.09,July,2025,45+
ORD04483,PROD0215,USER1037,13-05-2022,Books,478.24,1,22.56,Express,COD,54,Female,Shimla,Not Returned,No Return,0,370.3,0,370.35,1.5,0.2,1.5,0.2,478.24,107.89,370.35,May,2022,45+
ORD04484,PROD0257,USER0398,04-07-2024,Toys,635.85,1,38.85,Next-Day,Wallet,61,Male,Jammu,Returned,Wrong Item,9,388.8,200,188.82,2,0.2,0,0,635.85,247.03,388.82,July,2024,45+
ORD04485,PROD0243,USER1443,19-11-2024,Clothing,636.66,2,11.68,Express,COD,55,Male,Srinagar,Not Returned,No Return,0,1124.6,0,1124.6,1.5,0.4,1.5,0.4,1273.32,148.72,1124.6,November,2024,45+
ORD04486,PROD0176,USER1005,18-06-2022,Books,187.05,2,18.4,Standard,Wallet,22,Female,Mumbai,Not Returned,No Return,0,305.3,0,305.27,1,0.4,1,0.4,374.1,68.83,305.27,June,2022,18-24
ORD04487,PROD0500,USER0733,30-04-2022,Clothing,715,1,23.23,Next-Day,Credit Card,35,Female,Pune,Not Returned,No Return,0,548.9,0,548.91,2,0.2,2,0.2,715,166.09,548.91,April,2022,35-44
ORD04488,PROD0176,USER1154,31-05-2025,Toys,1688.16,2,20.7,Next-Day,Debit Card,64,Male,Nagpur,Not Returned,No Return,0,2677.4,0,2677.42,2,0.4,2,0.4,3376.32,698.9,2677.42,May,2025,45+
ORD04489,PROD0116,USER1475,04-01-2025,Clothing,251.17,3,35.25,Standard,Credit Card,58,Female,Nashik,Returned,Defective,8,487.9,200,287.9,1,0.6,0,0,753.51,265.61,487.9,January,2025,45+
ORD04490,PROD0300,USER0212,23-01-2023,Electronics,1975.72,3,32.85,Standard,Wallet,56,Male,Aurangabad,Returned,Size Issue,29,3980.1,200,3780.09,1,0.6,0,0,5927.16,1947.07,3980.09,January,2023,45+
